-0.316418; 0
0.702614; 1
1.81771; 2
2.20456; 3
0.66127; 4
2.11805; 5
1.58669; 6
0.434227; 7
0.115283; 8
1.62657; 9
-0.346691; 10
0.481885; 11
-1.2002; 12
0.38902; 13
0.130986; 14
0.347798; 15
0.0715134; 16
-0.851489; 17
-0.0678531; 18
0.422925; 19
-1.87862; 20
-2.03573; 21
-1.40883; 22
0.192585; 23
-2.75572; 24
1.01565; 25
1.72382; 26
-2.11039; 27
1.20491; 28
-1.49472; 29
2.84139; 30
0.864586; 31
0.191276; 32
0.935435; 33
-0.784561; 34
1.30539; 35
0.503637; 36
2.69042; 37
2.22245; 38
1.91887; 39
1.24892; 40
0.851086; 41
2.32589; 42
1.7947; 43
0.491257; 44
0.42169; 45
0.495243; 46
-0.22932; 47
1.20624; 48
1.33618; 49
-0.954003; 50
-1.88365; 51
1.88871; 52
0.333834; 53
0.359014; 54
-1.25358; 55
-1.02113; 56
-1.1249; 57
-1.32245; 58
0.237072; 59
-1.49463; 60
-0.527423; 61
-0.336513; 62
-1.95689; 63
1.67688; 64
0.293135; 65
1.17436; 66
1.15682; 67
-0.239351; 68
-0.209917; 69
-0.561642; 70
-1.47478; 71
-0.329299; 72
-0.0417356; 73
-0.389255; 74
1.73109; 75
0.285461; 76
-0.868155; 77
0.00796151; 78
-1.27586; 79
0.88928; 80
0.0550644; 81
-0.420554; 82
-0.429212; 83
0.681893; 84
1.71996; 85
-0.66061; 86
1.82553; 87
-1.04405; 88
0.876718; 89
0.551393; 90
0.855483; 91
0.2514; 92
0.300811; 93
1.02117; 94
0.966173; 95
-0.742362; 96
0.129551; 97
-0.75362; 98
1.38022; 99
1.32381; 100
1.15642; 101
1.2608; 102
0.803691; 103
1.6648; 104
1.7513; 105
2.06103; 106
-0.338156; 107
1.53378; 108
1.44657; 109
0.843836; 110
2.2382; 111
1.40016; 112
0.41866; 113
-0.110731; 114
1.72494; 115
0.872819; 116
0.225919; 117
0.145197; 118
0.500505; 119
1.68145; 120
3.07245; 121
2.99665; 122
1.0291; 123
2.25987; 124
0.653239; 125
1.716; 126
